true_ratio,threshold,seed,ok,error,error_class,fitted_ratio,fitted_minor_direction,excluded_minor,pos_estimate,pos_pvalue,neg_estimate,neg_pvalue,contrast_estimate,true_contrast
0.4,0,1963,TRUE,NA,NA,0.2341073764892553,negative,FALSE,0.32612282488590055,4.6119287016324303e-4,-0.02527219449633605,0.7746830582570069,0.11063813114500642,0.29999999999999993
0.4,0,2048,TRUE,NA,NA,0.07289870274219963,negative,FALSE,0.4556743280207141,4.2222058483011884e-7,-0.1852117206550311,0.025810873272678954,0.1701043328592724,0.29999999999999993
0.4,0,2222,TRUE,NA,NA,1.452755145847792e-4,negative,FALSE,0.29756723584606265,7.862438122191421e-5,-0.10603930571302542,0.12302985788317627,0.11383728318151998,0.29999999999999993
0.4,0,2345,TRUE,NA,NA,0.0013418602867123087,negative,FALSE,0.3837648804707032,2.443563939614908e-5,-0.04254572877891526,0.6158368595630345,0.0544766117923401,0.29999999999999993
0.4,0,2500,TRUE,NA,NA,7.17370683394291e-4,negative,FALSE,0.3732808961905411,2.2794840505974355e-5,-0.06741861173374608,0.36421603842959105,0.07580368518425738,0.29999999999999993
0.4,0,2718,TRUE,NA,NA,0.36228785895434695,negative,FALSE,0.2710738866103942,3.9889144999360267e-4,0.03741604618027349,0.598049961199605,0.09422072161156034,0.29999999999999993
0.4,0,2801,TRUE,NA,NA,3.4166021103776987e-4,negative,FALSE,0.36179773855684183,2.8670719853545077e-5,-0.04840262039949849,0.47844995268966695,0.09793308750869988,0.29999999999999993
0.4,0,3001,TRUE,NA,NA,0.0046591806344291895,negative,FALSE,0.5091078767210211,8.979176039141451e-8,-0.18818457701031888,0.041718804349652916,0.17597529117623184,0.29999999999999993
0.4,0,3141,TRUE,NA,NA,0.297976907779361,negative,FALSE,0.32088608732831647,1.0826522256260429e-4,-0.007321289769835102,0.929471793768516,0.14368473518491484,0.29999999999999993
0.4,0,3333,TRUE,NA,NA,0.15021657239933867,negative,FALSE,0.4207331760144604,4.277943022059804e-6,-0.12161317790488427,0.15085279579480013,0.10980911188829208,0.29999999999999993
0.4,0,3500,TRUE,NA,NA,0.001890200703022165,negative,FALSE,0.30161756741326357,1.51172393368707e-4,-0.06462818676345027,0.3492407867867282,0.09181160559403143,0.29999999999999993
0.4,0,3777,TRUE,NA,NA,0.35587118670102563,negative,FALSE,0.22605962886832592,0.01939390525870816,-0.11206689877656549,0.1725848087425468,0.08640454585466846,0.29999999999999993
0.4,0.1,71,TRUE,NA,NA,0.30941969281430004,negative,FALSE,0.37850014749798255,4.513711779832286e-6,-0.07082578916255125,0.3796058467044875,0.1018721849926758,0.29999999999999993
0.4,0.1,42,TRUE,NA,NA,0.00957489541248224,negative,TRUE,0.2931596031291128,9.342174355469225e-6,NA,NA,0.07372387822748604,0.29999999999999993
0.4,0.1,123,TRUE,NA,NA,0.0019239078426633613,negative,TRUE,0.27533149181060274,8.145811282091485e-6,NA,NA,0.06731979297209177,0.29999999999999993
0.4,0.1,256,TRUE,NA,NA,0.007491178288103802,negative,TRUE,0.2901478038547109,8.664465998066717e-6,NA,NA,0.0870095361613522,0.29999999999999993
0.4,0.1,314,TRUE,NA,NA,0.0011568866390172477,negative,TRUE,0.2639971442275578,2.6548297305203244e-4,NA,NA,0.058583141201528105,0.29999999999999993
0.4,0.1,500,TRUE,NA,NA,0,negative,TRUE,0.34804143199328663,8.078876298077509e-8,NA,NA,0.08779851854343239,0.29999999999999993
0.4,0.1,617,TRUE,NA,NA,0.002373284412977082,negative,TRUE,0.23269664764048495,4.1599569041574763e-4,NA,NA,0.0803193257926725,0.29999999999999993
0.4,0.1,789,TRUE,NA,NA,0,negative,TRUE,0.33774588299500236,4.2205434708606685e-7,NA,NA,0.1209261976491072,0.29999999999999993
0.4,0.1,888,TRUE,NA,NA,8.685471032850612e-4,negative,TRUE,0.3646609144046191,1.5409496371632935e-9,NA,NA,0.11103424961148,0.29999999999999993
0.4,0.1,999,TRUE,NA,NA,8.438136253008731e-5,negative,TRUE,0.2535274018117518,1.980899503243991e-5,NA,NA,0.06362878460018759,0.29999999999999993
0.4,0.1,1001,TRUE,NA,NA,2.0565815056324132e-4,negative,TRUE,0.2636296404129629,1.6871085574562806e-4,NA,NA,0.048179264453769695,0.29999999999999993
0.4,0.1,1123,TRUE,NA,NA,0.21136617768979848,negative,FALSE,0.38705687523264204,4.174680760380865e-7,-0.05342886702321168,0.46071339622018914,0.10959267230100499,0.29999999999999993
0.4,0.1,1234,TRUE,NA,NA,0.4030701893491189,negative,FALSE,0.21137507019814475,0.014045126441266846,0.10014631106907615,0.20225388940725206,0.07888857865655871,0.29999999999999993
0.4,0.1,1357,TRUE,NA,NA,1.8024536168667965e-6,negative,TRUE,0.23847523726929656,2.4880910199927687e-4,NA,NA,0.06502455075079056,0.29999999999999993
0.4,0.1,1500,TRUE,NA,NA,0.16931411772667063,negative,FALSE,0.18599433462473416,0.016154404639124615,-0.05880147770630765,0.47033855906060473,0.060127845508545656,0.29999999999999993
0.4,0.1,1618,TRUE,NA,NA,0.3868922816741658,negative,FALSE,0.3978312171567556,5.65493342535131e-6,-0.14738636526460694,0.07843693817906407,0.11472195561458876,0.29999999999999993
0.4,0.1,1729,TRUE,NA,NA,0.23006493237913064,negative,FALSE,0.25978900187913284,6.400486124820857e-4,0.031045930844525057,0.5799613741877709,0.09247655710388832,0.29999999999999993
0.4,0.1,1847,TRUE,NA,NA,0.28621137229341587,negative,FALSE,0.4321222732184323,5.977087167851953e-7,-0.17530424115326415,0.02638613666138538,0.1884645418437167,0.29999999999999993
0.4,0.1,1963,TRUE,NA,NA,7.616927046658587e-4,negative,TRUE,0.17342220928561,0.003521447906649644,NA,NA,0.05397453496511408,0.29999999999999993
0.4,0.1,2048,TRUE,NA,NA,0.015283680197089146,negative,TRUE,0.3033440031700387,4.819737085851345e-7,NA,NA,0.09985446242576325,0.29999999999999993
0.4,0.1,2222,TRUE,NA,NA,0.2494932443681741,negative,FALSE,0.42548345864933484,2.1899694502118008e-7,-0.0748169498198802,0.33282977770465094,0.17413558891675143,0.29999999999999993
0.4,0.1,2345,TRUE,NA,NA,9.183286851576291e-4,negative,TRUE,0.23642753329369082,3.314230555705996e-4,NA,NA,0.05497741323692922,0.29999999999999993
0.4,0.1,2500,TRUE,NA,NA,1.8769246979612872e-4,negative,TRUE,0.2921495615414229,1.732984280637823e-6,NA,NA,0.06197436424106411,0.29999999999999993
0.4,0.1,2718,TRUE,NA,NA,0.32761422917300714,negative,FALSE,0.3206654202228777,1.3844445879331016e-4,-0.08070170217017411,0.3405931254580349,0.11235209947775676,0.29999999999999993
0.4,0.1,2801,TRUE,NA,NA,0.0036774345824492943,negative,TRUE,0.2695386418090913,1.8430373813224425e-5,NA,NA,0.07946664814437114,0.29999999999999993
0.4,0.1,3001,TRUE,NA,NA,0.1730881731176289,negative,FALSE,0.33687892207061776,9.808986195140744e-5,-0.06320036934655018,0.4462745608935653,0.14777325836546693,0.29999999999999993
0.4,0.1,3141,TRUE,NA,NA,0.16080149076912925,negative,FALSE,0.5560253424048837,5.1723075464439646e-11,-0.18667092684132672,0.012235593636258365,0.18319679232358557,0.29999999999999993
0.4,0.1,3333,TRUE,NA,NA,0.2033240513170885,negative,FALSE,0.2316844620206218,0.007784228553508791,-0.02805037253257353,0.745275050102483,0.0811260373865364,0.29999999999999993
0.4,0.1,3500,TRUE,NA,NA,4.738026179404549e-4,negative,TRUE,0.3207132077528524,1.356535045555241e-5,NA,NA,0.08240540170234718,0.29999999999999993
0.4,0.1,3777,TRUE,NA,NA,3.62052591699455e-4,negative,TRUE,0.2453583829752843,1.8177175215285425e-4,NA,NA,0.04627109835002695,0.29999999999999993
0.4,0.25,71,TRUE,NA,NA,0.3319251711425079,negative,FALSE,0.41192220178021755,1.035510551527275e-5,-0.137229746684459,0.13171980043694181,0.11354902117299055,0.29999999999999993
0.4,0.25,42,TRUE,NA,NA,9.539419608292843e-4,negative,TRUE,0.23658950514544125,2.043838940088767e-4,NA,NA,0.0666473986159115,0.29999999999999993
0.4,0.25,123,TRUE,NA,NA,0.24940414252240176,negative,TRUE,0.27255702251425296,5.6372301410597966e-5,NA,NA,0.10182841766703168,0.29999999999999993
0.4,0.25,256,TRUE,NA,NA,0.32199366833271226,negative,FALSE,0.34044362755645036,2.2439784400657512e-4,-0.07712864337138703,0.41101946399561207,0.13574466749391423,0.29999999999999993
0.4,0.25,314,TRUE,NA,NA,6.067136405239135e-4,negative,TRUE,0.2577427571369958,1.2490329405897007e-4,NA,NA,0.057615268756616364,0.29999999999999993
0.4,0.25,500,TRUE,NA,NA,0,negative,TRUE,0.3446482128081412,5.060653213595489e-7,NA,NA,0.08835365277985846,0.29999999999999993
0.4,0.25,617,TRUE,NA,NA,3.751787795061369e-4,negative,TRUE,0.29770252146291504,2.1295724684511462e-6,NA,NA,0.09193176832324046,0.29999999999999993
0.4,0.25,789,TRUE,NA,NA,5.64907888641488e-4,negative,TRUE,0.37287781574837997,2.276700962859644e-9,NA,NA,0.1238356249590415,0.29999999999999993
0.4,0.25,888,TRUE,NA,NA,5.7713750717642464e-5,negative,TRUE,0.28004089680537625,2.5965778888086887e-6,NA,NA,0.09447014240015143,0.29999999999999993
0.4,0.25,999,TRUE,NA,NA,0.16162195869820603,negative,TRUE,0.2557263217785,1.82837967823703e-5,NA,NA,0.07595276814368397,0.29999999999999993
0.4,0.25,1001,TRUE,NA,NA,0.0067123190530134465,negative,TRUE,0.26170655506504126,3.4637584700086115e-6,NA,NA,0.04574636357522218,0.29999999999999993
0.4,0.25,1123,TRUE,NA,NA,6.778859014140514e-4,negative,TRUE,0.3065835518262355,1.8836006604780201e-7,NA,NA,0.07866967609385993,0.29999999999999993
0.4,0.25,1234,TRUE,NA,NA,1.3011044903437453e-4,negative,TRUE,0.22463680179133577,4.783322370245499e-4,NA,NA,0.047770120933127096,0.29999999999999993
0.4,0.25,1357,TRUE,NA,NA,2.434876677746058e-4,negative,TRUE,0.298748120353538,1.3645493853069767e-6,NA,NA,0.0662127197744592,0.29999999999999993
0.4,0.25,1500,TRUE,NA,NA,4.37696513922381e-4,negative,TRUE,0.25089280389770874,1.4815131884219043e-4,NA,NA,0.05625632205932962,0.29999999999999993
0.4,0.25,1618,TRUE,NA,NA,0.005102737724709318,negative,TRUE,0.2401880902825307,1.9820899156311737e-5,NA,NA,0.04628825655356014,0.29999999999999993
0.4,0.25,1729,TRUE,NA,NA,0.006242175692458484,negative,TRUE,0.29688198221444895,3.1511035413772713e-6,NA,NA,0.06741242651403283,0.29999999999999993
0.4,0.25,1847,TRUE,NA,NA,0.006416294641694497,negative,TRUE,0.3104100906344853,1.1577311828200867e-6,NA,NA,0.09933529825951623,0.29999999999999993
0.4,0.25,1963,TRUE,NA,NA,7.222496596003857e-4,negative,TRUE,0.33744516358260046,4.3564412496203644e-7,NA,NA,0.07326832069614075,0.29999999999999993
0.4,0.25,2048,TRUE,NA,NA,0.21552580252994494,negative,TRUE,0.3147891339475255,2.457859031475494e-7,NA,NA,0.1406558796194953,0.29999999999999993
0.4,0.25,2222,TRUE,NA,NA,0.3120774777363863,negative,FALSE,0.4259989581745229,1.8362183735271084e-7,-0.07963391796299311,0.295737174696462,0.18789761929879512,0.29999999999999993
0.4,0.25,2345,TRUE,NA,NA,0.28873449493008607,negative,FALSE,0.3393442835625286,1.1795363969490551e-4,-0.03486723042966659,0.676534182004306,0.08485902629914552,0.29999999999999993
0.4,0.25,2500,TRUE,NA,NA,0.13129307512706537,negative,TRUE,0.23887105871215153,7.923766678397236e-5,NA,NA,0.07715580488845997,0.29999999999999993
0.4,0.25,2718,TRUE,NA,NA,0.005873767663929505,negative,TRUE,0.24142371261181514,3.705192374928564e-5,NA,NA,0.06471818591993611,0.29999999999999993
0.4,0.25,2801,TRUE,NA,NA,2.0513145431309714e-5,negative,TRUE,0.31167439903291244,1.248436493876742e-6,NA,NA,0.0730596537286288,0.29999999999999993
0.4,0.25,3001,TRUE,NA,NA,0.32660883589939826,negative,FALSE,0.47475112304410516,6.390037782016398e-7,-0.10120018938751187,0.2514359744498952,0.21085385594769776,0.29999999999999993
0.4,0.25,3141,TRUE,NA,NA,0.28327161851887006,negative,FALSE,0.569340904701538,9.130537947910696e-11,-0.14744703361825046,0.06729224260442139,0.18557360529756226,0.29999999999999993
0.4,0.25,3333,TRUE,NA,NA,0.17429909570669183,negative,TRUE,0.2752344645328553,1.2311244722424022e-5,NA,NA,0.08210725798469008,0.29999999999999993
0.4,0.25,3500,TRUE,NA,NA,5.876545894407556e-4,negative,TRUE,0.2610053527682021,3.883528918871687e-5,NA,NA,0.07663558666656116,0.29999999999999993
0.4,0.25,3777,TRUE,NA,NA,7.944342964857835e-4,negative,TRUE,0.17401329937214421,0.008643723637906834,NA,NA,0.038542192102957375,0.29999999999999993
0.4,0.4,71,TRUE,NA,NA,0.2859607689514111,negative,TRUE,0.3228291990541286,1.1367600769742978e-6,NA,NA,0.08411496073310666,0.29999999999999993
0.4,0.4,42,TRUE,NA,NA,0.19761652365026497,negative,TRUE,0.26214787326450184,3.54931926010358e-5,NA,NA,0.08617944014772842,0.29999999999999993
0.4,0.4,123,TRUE,NA,NA,3.578644270894415e-4,negative,TRUE,0.2535072029820825,5.275145067887661e-5,NA,NA,0.07234920960689212,0.29999999999999993
0.4,0.4,256,TRUE,NA,NA,0.005990694670660855,negative,TRUE,0.26044439955342535,1.5246840753718876e-4,NA,NA,0.08827522135687427,0.29999999999999993
0.4,0.4,314,TRUE,NA,NA,0.33081926597572703,negative,TRUE,0.28343084716843214,7.225434518149685e-6,NA,NA,0.09131463893344548,0.29999999999999993
0.4,0.4,500,TRUE,NA,NA,0,negative,TRUE,0.35254651951784527,5.001340217136591e-8,NA,NA,0.0935240714321757,0.29999999999999993
0.4,0.4,617,TRUE,NA,NA,7.023301373403884e-4,negative,TRUE,0.3581245286466144,3.133896469612751e-8,NA,NA,0.0999417760305066,0.29999999999999993
0.4,0.4,789,TRUE,NA,NA,1.0727767905761898e-5,negative,TRUE,0.37807408157255146,3.924101944944114e-8,NA,NA,0.12279758618062157,0.29999999999999993
0.4,0.4,888,TRUE,NA,NA,5.343335678794844e-4,negative,TRUE,0.38915066348068944,1.2418495961206463e-9,NA,NA,0.11344368066051305,0.29999999999999993
0.4,0.4,999,TRUE,NA,NA,0,negative,TRUE,0.23022722352136918,4.323544817361771e-4,NA,NA,0.0549842308042343,0.29999999999999993
0.4,0.4,1001,TRUE,NA,NA,1.4222915250956957e-5,negative,TRUE,0.18585359360163603,0.006154322713628527,NA,NA,0.039553220875516715,0.29999999999999993
0.4,0.4,1123,TRUE,NA,NA,0.282849850717717,negative,TRUE,0.3495880224714475,3.217166155727945e-9,NA,NA,0.10722385660943924,0.29999999999999993
0.4,0.4,1234,TRUE,NA,NA,0.008175663286624758,negative,TRUE,0.23696087872858426,7.551648981937747e-5,NA,NA,0.049512639513592305,0.29999999999999993
0.4,0.4,1357,TRUE,NA,NA,4.79210789540288e-5,negative,TRUE,0.24672637243815046,4.4634313954084945e-5,NA,NA,0.06376262136255212,0.29999999999999993
0.4,0.4,1500,TRUE,NA,NA,0.03140053018436166,negative,TRUE,0.2754141050437119,5.707376647034781e-6,NA,NA,0.05971365221901277,0.29999999999999993
0.4,0.4,1618,TRUE,NA,NA,0.004036242519748877,negative,TRUE,0.2957734595025167,1.554942664979004e-6,NA,NA,0.06347316217449026,0.29999999999999993
0.4,0.4,1729,TRUE,NA,NA,0.004175727922687865,negative,TRUE,0.3589772081612981,2.0832169410522914e-9,NA,NA,0.0669476022536956,0.29999999999999993
0.4,0.4,1847,TRUE,NA,NA,0.2812461613471059,negative,TRUE,0.3492598028923233,3.780229233732397e-7,NA,NA,0.14718093745326769,0.29999999999999993
0.4,0.4,1963,TRUE,NA,NA,0.026141744164781596,negative,TRUE,0.3212727539321867,1.1175538483634465e-7,NA,NA,0.07779218886794372,0.29999999999999993
0.4,0.4,2048,TRUE,NA,NA,0.0013843023162257502,negative,TRUE,0.36072583298169714,2.9668846798521503e-9,NA,NA,0.1060162748447997,0.29999999999999993
0.4,0.4,2222,TRUE,NA,NA,0.32185144433379653,negative,TRUE,0.3661737346781734,1.9516314697573904e-9,NA,NA,0.17442369844324335,0.29999999999999993
0.4,0.4,2345,TRUE,NA,NA,0.0015576984947480773,negative,TRUE,0.2773090506779044,1.4671827356737404e-5,NA,NA,0.05226232317727187,0.29999999999999993
0.4,0.4,2500,TRUE,NA,NA,0.20385261585009976,negative,TRUE,0.2883587468170916,7.517776880552997e-6,NA,NA,0.08965751223653183,0.29999999999999993
0.4,0.4,2718,TRUE,NA,NA,0.16384818381544253,negative,TRUE,0.23033438992157207,5.69933703217308e-5,NA,NA,0.07771328974939862,0.29999999999999993
0.4,0.4,2801,TRUE,NA,NA,6.774436178473075e-5,negative,TRUE,0.2723060067722483,3.8756788983842065e-5,NA,NA,0.0683979446360521,0.29999999999999993
0.4,0.4,3001,TRUE,NA,NA,0.23803295171044977,negative,TRUE,0.30946229333110475,1.0802885142630483e-6,NA,NA,0.15244893623848937,0.29999999999999993
0.4,0.4,3141,TRUE,NA,NA,0.3447089445509323,negative,TRUE,0.37946401961241194,2.7949136304427914e-8,NA,NA,0.17830836408283424,0.29999999999999993
0.4,0.4,3333,TRUE,NA,NA,0,negative,TRUE,0.3751302788628291,3.228768184981576e-9,NA,NA,0.05428064731682858,0.29999999999999993
0.4,0.4,3500,TRUE,NA,NA,0.004322063956583082,negative,TRUE,0.3364143394987304,5.7801775416025984e-8,NA,NA,0.07975382079440464,0.29999999999999993
0.4,0.4,3777,TRUE,NA,NA,0.36151126767057123,negative,TRUE,0.265132489603186,5.318424565745018e-5,NA,NA,0.08641986639048009,0.29999999999999993
